x-axis,1,2
second,Volt,Volt
-10.00000E-03,-2.50000E-03,+105.18241E-03
-9.99000E-03,-2.50000E-03,+89.10201E-03
-9.98000E-03,+1.26884E-03,+97.14221E-03
-9.97000E-03,-4.25879E-03,+111.21256E-03
-9.96000E-03,+1.52010E-03,+105.18241E-03
-9.95000E-03,+3.53015E-03,+89.10201E-03
-9.94000E-03,-2.50000E-03,+97.14221E-03
-9.93000E-03,-2.50000E-03,+93.12211E-03
-9.92000E-03,-2.50000E-03,+100.91105E-03
-9.91000E-03,-4.25879E-03,+113.22261E-03
-9.90000E-03,-2.50000E-03,+104.93115E-03
-9.89000E-03,-6.52010E-03,+97.14221E-03
-9.88000E-03,+1.52010E-03,+104.93115E-03
-9.87000E-03,-741.21E-06,+97.14221E-03
-9.86000E-03,-2.50000E-03,+105.18241E-03
-9.85000E-03,-6.52010E-03,+101.16231E-03
-9.84000E-03,-2.50000E-03,+97.14221E-03
-9.83000E-03,-4.51005E-03,+109.20251E-03
-9.82000E-03,-10.54020E-03,+97.14221E-03
-9.81000E-03,-4.25879E-03,+101.16231E-03
-9.80000E-03,-6.52010E-03,+100.91105E-03
-9.79000E-03,-2.50000E-03,+109.20251E-03
-9.78000E-03,-2.50000E-03,+89.10201E-03
-9.77000E-03,-2.50000E-03,+97.14221E-03
-9.76000E-03,-2.50000E-03,+100.91105E-03
-9.75000E-03,-2.50000E-03,+81.06181E-03
-9.74000E-03,-2.50000E-03,+100.91105E-03
-9.73000E-03,-489.95E-06,+103.17236E-03
-9.72000E-03,-2.50000E-03,+101.16231E-03
-9.71000E-03,-6.52010E-03,+102.92110E-03
-9.70000E-03,-2.50000E-03,+125.03166E-03
-9.69000E-03,+1.52010E-03,+123.27286E-03
-9.68000E-03,-6.26884E-03,+105.18241E-03
-9.67000E-03,-6.52010E-03,+121.26281E-03
-9.66000E-03,-2.50000E-03,+97.14221E-03
-9.65000E-03,-6.52010E-03,+101.16231E-03
-9.64000E-03,-2.50000E-03,+105.18241E-03
-9.63000E-03,-2.50000E-03,+94.88090E-03
-9.62000E-03,-2.50000E-03,+101.16231E-03
-9.61000E-03,-489.95E-06,+113.22261E-03
-9.60000E-03,-6.26884E-03,+101.16231E-03
-9.59000E-03,-8.27889E-03,+98.90100E-03
-9.58000E-03,-2.50000E-03,+104.93115E-03
-9.57000E-03,-2.50000E-03,+110.96131E-03
-9.56000E-03,-2.50000E-03,+101.16231E-03
-9.55000E-03,-2.50000E-03,+101.16231E-03
-9.54000E-03,-2.50000E-03,+104.93115E-03
